Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
47532,816.906,307.3333029,197.3339282,1.557427583,0.766633932,47942,246.0073618,0.711993888,0.991448,0.895059241,0.800457872,0.006465819,0.001637409,0.640732806,0.997894945,SIRA
47544,814.954,302.2956095,200.8232677,1.505281798,0.747441674,48039,246.0384135,0.711821775,0.9.89695872,0.8995.79168,0.813900056,0.006358228,0.001721077,0.662433301,0.997148791,SIRA
47545,815.076,308.2470263,197.0890391,1.563998829,0.768885355,"48,066",246.041001,0.740922549,0.98916073.7,0.899328807,0.79819424,0.006483269,0.001623335,0.637114045,0.99644562,SIRA
47551,821.031,314.5426793,192.9740847,1.629973682,0.789689407,"47,966",246.0565252,0.741316413,0.991348038,0..88644217,0.782267531,0.006614849,0.001527991,0.61194249,0.997450154,SIRA
47569,826.271,316.3820739,192.3094888,1.645171415,0.79405999,"48,097",246.103092,0.798244731,0.9890.22184,0.875565952,0.777866739,0.006651014,0.001502064,0.605076663,0.99545483,SIRA
47571,852.287,330.8592135,185.3330451,1.78521436,0.828386586,"48,377",246.1082656,0.646960424,0.98333919,0.822963202,0.743845888,0.006955061,0.001313447,0.553306706,0.987771076,SIRA
47588,826.316,320.4757843,190.0119091,1.686608939,0.805271922,48159,246.1522363,0.751357838,0..988143442,0.875820271,0.768083732,0.006734382,0.001445812,0.589952619,0.995019361,SIRA
47590,821.806,312.5271604,195.3315507,1.599983,0.780619433,"48,086",246.1574089,0.790584092,0.98968514.7,0.885496713,0.787635252,0.006567076,0.001559023,0.620369291,0.992580319,SIRA
47601,824.036,317.1441581,191.7213931,1.654192852,0.796586597,"48,185",246.1858557,0.723529412,0.987880046,0.880914.117,0.776258523,0.006662552,0.001492265,0.602577294,0.996779053,SIRA
47604,816.603,307.5984807,197.5716885,1.556895541,0.766450105,48108,246.1936134,0.692966112,0.989523.572,0.897080401,0.800373308,0.00646161,0.001635652,0.640597431,0.997343284,SIRA
47605,824.229,315.0821991,193.6120325,1.627389553,0.788931601,48477,246.1961993,0.792122866,0.98.2012088,0.88.0575609,0.781371337,0.006618679,0.001521882,0.610541167,0.993588317,SIRA
47608,823.369,321.7262486,189.3666183,1.698959677,0.808427703,48107,246.2039566,0.828512756,0.989.627289,0.882471682,0.765259153,0.006757819,0.001429619,0.585621572,0.994947436,SIRA
47610,832.665,320.1035233,191.3630171,1.672755416,0.80163333,48271,246.209128,0.743673852,0.986306478,0.862913.822,0.769154696,0.006723451,0.001451533,0.591598946,0.989600341,SIRA
47629,819.072,307.0567356,197.91237,1.55147824,0.76456504,48042,246.2582512,0.705489394,0.991403355,0.892148.537,0.801995927,0.006446844,0.001645188,0.643197466,0.997906873,SIRA
47633,810.644,304.3817633,199.8104525,1.523352555,0.75437227,48114,246.2685917,0.760618932,0.990.00291,0.910872213,0.809078011,0.006390145,0.001689087,0.654607228,0.997197593,SIRA
47636,820.625,319.4798687,190.3298947,1.678558532,0.803170481,48169,246.2763467,0.788557996,0.988934792,0.888905644,0.770866558,0.00670669,0.001460847,0.59423525,0.997458649,SIRAQ
47636,822.506,304.4119312,199.873103,1.523025993,0.754249765,"48,193",246.2763467,0.697902016,0.988.442305,0.884.844593,0.809023305,0.006390376,0.001688691,0.654518709,0.996849006,sira
47636,825.825,313.227685,194.2858321,1.612200343,0.784388136,48087,246.2763467,0.786539859,0.990621166,0.877746484,0.786253446,0.006575441,0.001550083,0.618194481,0.996653355,SIRA
47639,809.7,300.6238998,202.4460449,1.484958128,0.739260414,"48,092",246.2841015,0.799312081,0.9905805.54,0.91311.2361,0.819243253,0.006310458,0.001753445,0.671159507,0.996643765,SIRA
47644,817.345,301.6092342,201.749414,1.494969568,0.743343457,48158,246.2970257,0.698879305,0.989326799,0.89.6204787,0.816609698,0.006330477,0.001736498,0.666851399,0.996922548,SIRA
47659,817.095,303.8431455,200.1510621,1.518069114,0.752378072,48134,246.3357941,0.712625976,0.990131716,0.8970356.1,0.810733425,0.006375357,0.001699013,0.657288687,0.997809655,SIRAO
47659,810.033,299.9297382,202.8816436,1.478348326,0.736506405,48129,246.3357941,0.719685301,0.9902345.78,0.912744796,0.82131167,0.006293244,0.001766389,0.674552859,0.99722409,SIRA
47677,834.119,313.9661431,194.1148488,1.617424659,0.785968282,"48,354",246.3823082,0.779265143,0.98599909,0.86.1118177,0.784741647,0.006585275,0.001540496,0.615819452,0.996041567,SIRA
47679,820.384,296.503643,205.6287843,1.441936468,0.720445238,48182,246.3874758,0.772930649,0.989560417,0.890230847,0.830976218,0.006218747,0.001829098,0.690521475,0.995688096,sira
47681,813.399,303.6207555,200.4927503,1.514372739,0.750967286,48101,246.3926434,0.713915673,0.991268373,0.905.624058,0.811514493,0.006367751,0.001703535,0.658555772,0.997298909,SIRA
47687,837.565,320.610587,189.9617414,1.687763992,0.805570522,"48,275",246.4081455,0.676795345,0.987819782,0.8542.26075,0.768558979,0.006723228,0.001446993,0.590682905,0.996933337,SIRA
47690,842.978,331.8951698,185.2102612,1.791991262,0.829815103,"48,566",246.4158962,0.734868097,0.9819626.9,0.843343895,0.742450986,0.006959429,0.001304441,0.551233467,0.987805557,SIRA
47705,824.388,311.9041796,195.5944153,1.594647675,0.778940555,48235,246.4546459,0.795799553,0.989012128,0.882085009,0.790161409,0.006538186,0.001572173,0.624355052,0.995626332,SIRA
47710,826.816,313.4754762,194.8388596,1.608896074,0.783379107,48176,246.4675611,0.807275804,0.990327134,0.87700.3923,0.786241923,0.006570435,0.001548812,0.618176361,0.99458152,SIRAO
47712,812.843,296.4923678,205.1168993,1.445479962,0.722077921,48276,246.472727,0.743108121,0.9883171.76,0.90745301,0.831295351,0.00621421,0.001830573,0.691051961,0.998901762,SIRA
47714,819.146,304.6973255,200.0375245,1.523200841,0.754315369,"48,326",246.4778928,0.730241812,0.9873360.1,0.893579219,0.808926998,0.00638591,0.001686708,0.654362888,0.996726101,SIRA
47714,812.279,305.6578212,199.2753755,1.533846419,0.75825701,"48,119",246.4778928,0.797946351,0..991583366,0.90875170.6,0.806385035,0.006406041,0.001670857,0.650256824,0.997394102,SIRA
47719,812.323,292.3807765,208.5365681,1.40205998,0.700923715,48183,246.4908068,0.733732087,0.9903.70048,0..908748481,0.843047241,0.006127135,0.001909171,0.71072865,0.996484196,sira
47747,827.421,308.6421312,198.9583091,1.551290482,0.764499268,"48,419",246.5631127,0.81202381,0.986121151,0.876401022,0.798864082,0.006464116,0.001623979,0.638183821,0.990008487,SIRA
47748,820.144,311.3181263,196.618249,1.583363335,0.77532132,48219,246.5656947,0.801356069,0.990232066,0.8.92041019,0.792005585,0.006520024,0.001582494,0.627272846,0.993200825,SIRA
47753,822.431,305.6519678,199.8362509,1.52951212,0.756664593,"48,404",246.5786041,0.696890095,0.98655069.8,0.88717966.9,0.806729974,0.006400686,0.001672319,0.650813251,0.995426755,SIRA
47760,817.968,300.7705221,202.8335896,1.482843757,0.73838457,"48,238",246.5966761,0.802230658,0.9900908,0.89.7018819,0.819883127,0.00629754,0.001755329,0.672208342,0.996779943,SIRAZ
47763,837.149,311.1778794,196.2326909,1.585759631,0.776097772,"48,554",246.6044208,0.732201987,0.98370886,0.85.6438014,0.792486989,0.006515041,0.001585132,0.628035628,0.995913546,SIRA
47763,826.07,305.789664,199.883083,1.529842643,0.756786622,48313,246.6044208,0.690775772,0.98.86159,0.879564637,0.806451133,0.006402229,0.00167041,0.650363429,0.994953707,sira
47767,817.143,297.5671709,205.6393808,1.447033976,0.722789005,48461,246.6147468,0.761275619,0.985679206,0.89.8962759,0.828770009,0.006229555,0.001812896,0.686859727,0.993909362,SIRAQ
47769,815.034,300.7490159,203.0874572,1.480884245,0.737568588,48160,246.6199096,0.754120359,0.9918.81229,0.903658965,0.820019008,0.006295904,0.001756036,0.672431173,0.99579273,SIRA
47771,823.47,308.2403568,198.9142967,1.549613889,0.763910637,48339,246.6250723,0.799113416,0..988249653,0.885275882,0.800106368,0.006452458,0.001631157,0.6401702,0.992016633,SIRA
47775,827.016,311.2632763,196.1862083,1.586570631,0.776359582,48371,246.6353974,0.771622386,0.98.7678568,0.87777404.7,0.792369085,0.006515192,0.001584226,0.627848767,0.996126414,SIRA
47783,820.597,311.415698,196.6804579,1.583358618,0.775319788,"48,265",246.6560463,0.826523905,0.990013467,0.8.91709569,0.792047568,0.006517291,0.001582165,0.62733935,0.993303166,SIRA
47783,830.066,321.8222551,190.5340091,1.689054131,0.80590319,"48,430",246.6560463,0.679556282,0.986640512,0.8714812.07,0.766435641,0.006735078,0.001433591,0.587423591,0.992190243,SIRA
47792,834.923,324.5640528,188.7270134,1.719754088,0.813561782,"48,493",246.6792742,0.750879839,0.985544305,0.861533599,0.760032641,0.00679118,0.001397829,0.577649615,0.993415287,sira
47811,820.103,305.8660985,199.5730828,1.532601964,0.757801523,48317,246.7283038,0.814566829,0.9895.27495,0.89330.7315,0.806654627,0.0063974,0.001670836,0.650691688,0.997251359,SIRA
47817,812.951,298.2005631,204.6521695,1.45710922,0.727327679,"48,288",246.7437847,0.726117261,0.9.90246024,0.909208422,0.827442384,0.006236288,0.001803254,0.684660898,0.997625707,SIRA
47843,826.176,311.096945,196.5396369,1.582871272,0.775161348,48357,246.8108578,0.699264824,0.989370722,0.88081178.9,0.793356739,0.006502455,0.001589027,0.629414915,0.996282787,SIRA
47856,830.691,314.3624598,195.4154722,1.608687665,0.783315213,48420,246.8443875,0.706257379,0.988351921,0.8.71499715,0.785222217,0.006568925,0.001540438,0.61657393,0.991874875,SIRA
47863,839.571,326.2859978,187.9306183,1.736204567,0.817471539,"48,519",246.8624401,0.768587211,0.986479523,0.853286594,0.756583003,0.006817082,0.001377858,0.572417841,0.993834469,SIRA
47867,833.813,320.1500005,190.9799265,1.676354192,0.802588814,48408,246.8727553,0.663989458,0.988.824161,0.865.184538,0.771115898,0.006688324,0.001458733,0.594619729,0.996793275,SIRA
47880,820.104,308.7353753,198.4019658,1.556110465,0.766178427,"48,356",246.9062766,0.729333272,0.99015634,0..894594339,0.799734324,0.006448107,0.001627028,0.639574988,0.995249333,SIRAQ
47881,826.804,323.8412137,189.4978856,1.708943678,0.810920174,48604,246.9088549,0.748784111,0.985124681,0.88017.2789,0.762438024,0.00676346,0.00140983,0.58131174,0.993429023,SIRA
47882,822.332,305.2587217,200.4595066,1.522794937,0.754163028,48404,246.9114333,0.710362733,0.989215767,0.8897905.01,0.808859553,0.006375229,0.001683325,0.654253777,0.996294339,SIRA
47884,832.392,322.7953758,189.6906534,1.701693626,0.809115354,48343,246.9165899,0.753390604,0.990505347,0.86844934.3,0.76493224,0.006741195,0.001423667,0.585121332,0.995697241,SIRA
47891,825.106,321.3005954,190.667231,1.685137995,0.804890609,48361,246.9346372,0.793317652,0.99028.1425,0.883983745,0.768547089,0.006708997,0.001443841,0.590664628,0.995351406,SIRA
47894,815.472,307.7692624,199.1248209,1.545609739,0.762495216,"48,413",246.9423713,0.800956586,0.98927.9739,0.905050612,0.802362034,0.00642605,0.001642878,0.643784833,0.995040108,SIRA
47899,825.844,317.3425191,194.2818935,1.633412735,0.790691234,"48,932",246.955261,0.79056909,0.978889071,0.882551942,0.778197834,0.006625243,0.001498793,0.605591869,0.989181471,SIRA
47910,827.291,324.60811,188.5219748,1.72185821,0.81406918,48470,246.983616,0.767788462,0.988446462,0.8796693,0.760867053,0.006775373,0.001400709,0.578918672,0.996815869,SIRA
47917,828.355,320.3207569,191.3322304,1.674159948,0.802007105,"48,522",247.0016584,0.67238718,0.987531429,0.877539123,0.771107251,0.006684908,0.001457922,0.594606393,0.995466208,SIRA
47919,815.389,306.3850795,200.2312465,1.530156181,0.756902289,"48,422",247.0068132,0.802703653,0.98961216,0.905707395,0.806197265,0.006393812,0.001666115,0.64995403,0.994531177,SIRA
47927,812.697,302.5370979,202.052435,1.497319732,0.744286895,"48,298",247.027431,0.707200826,0.992.318523,0.911869723,0.81651947,0.006312456,0.00173079,0.666704046,0.998269123,SIRA
47927,824.548,307.1882634,199.4703632,1.540019572,0.760496188,48466,247.027431,0.702711024,0.988878802,0.8858459.91,0.804156475,0.006409503,0.001653356,0.646667636,0.995880816,SIRA
47928,838.842,306.2995139,200.8561609,1.524969474,0.754977382,"48,754",247.0300081,0.795063203,0.983.0578,0.855931159,0.806498205,0.006390826,0.001667825,0.650439354,0.99190016,SIRAN
47934,828.947,312.3790646,196.5937019,1.58895764,0.777127331,48331,247.0454702,0.695017979,0.99178581,0.87.6597055,0.790851559,0.006516858,0.001572526,0.625446188,0.993807499,SIRAK
47938,820.344,309.1196746,198.7283277,1.555488733,0.765962914,48478,247.0557777,0.7598472,0.988860927,0.895154013,0.799223725,0.006448322,0.001622931,0.638758562,0.993581746,SIRA
47938,828.665,317.9398114,192.9005131,1.648206147,0.794915449,48607,247.0557777,0.721197533,0.9862.3655,0.87726698,0.777052036,0.006632313,0.001491575,0.603809866,0.995203133,SIRAJ
47969,832.029,315.6983928,193.8525724,1.628548896,0.789272119,48501,247.1356464,0.754834852,0.989031154,0.8707502.37,0.782821997,0.0065813,0.001524557,0.61281028,0.997991504,SIRA
47974,807.211,288.8991216,212.4174442,1.360053656,0.677779624,48520,247.148526,0.760731332,0.98.8746908,0.925212.841,0.855483826,0.006021994,0.001989607,0.731852577,0.995358774,SIRAI
47975,819.607,307.2295855,199.4956239,1.540031703,0.760500555,48460,247.1511019,0.791823463,0.989991746,0..897456753,0.804450852,0.006403952,0.001654344,0.647141174,0.996617924,sira
47976,828.083,315.5114251,194.255757,1.624206304,0.787992113,48452,247.1536777,0.746824408,0.990175844,0.879196928,0.783343036,0.006576443,0.001527491,0.613626312,0.996655724,SIRA
47979,835.28,322.8308784,190.4265884,1.695303587,0.807501985,"48,790",247.161405,0.799996665,0.983377741,0.86416.5433,0.765606457,0.006728587,0.001426021,0.586153247,0.993707702,SIRAS
47982,830.466,325.1112381,188.4026068,1.725619638,0.81497083,48471,247.169132,0.803637825,0.989.911493,0.8742678.27,0.760260191,0.006775692,0.001396312,0.577995558,0.997400486,SIRA
47989,826.362,315.4734278,195.0339039,1.617531216,0.786000319,"48,580",247.1871609,0.824383289,0.9878345,0..88310204,0.783543523,0.00657387,0.001528457,0.613940452,0.993067846,sira
47993,825.312,316.2740053,194.7549779,1.623958518,0.787918704,48601,247.1974625,0.798711889,0..987489969,0.8854.24312,0.781592728,0.006590003,0.001517006,0.610887192,0.992055459,SIRA
47998,813.008,300.7848828,203.8507406,1.475515281,0.735311457,48467,247.2103389,0.784409217,0.9903233.13,0.9125220.5,0.821884187,0.006266613,0.001763824,0.675493617,0.996701154,sira
48002,848.364,329.9503916,186.370759,1.770397853,0.825197168,"48,617",247.2206396,0.683789174,0.987350104,0.838117163,0.749266089,0.00687368,0.001336329,0.561399672,0.993900775,sira
48006,823.958,314.2968657,195.229854,1.60988117,0.783680713,"48,552",247.2309398,0.750257869,0.98.8754325,0.888577343,0.786615989,0.006547033,0.001546235,0.618764714,0.996137662,sira
48011,821.825,295.8616189,208.0512039,1.422061557,0.710987705,"48,640",247.2438144,0.718512421,0.987068257,0.893288862,0.835673837,0.006162372,0.001853851,0.698350763,0.993097773,sira
48027,832.7,311.9178795,197.3641072,1.580418466,0.774361203,48676,247.2850089,0.701380066,0.9866.66941,0.870.398621,0.792788824,0.006494636,0.001582576,0.62851412,0.993315321,SIRA
48044,824.551,317.7222313,192.8835326,1.647223208,0.794638988,"48,442",247.3287704,0.807869514,0.991783989,0..888002067,0.778443389,0.006613151,0.001497947,0.60597411,0.998174617,SIRA
48046,836.659,333.3711135,183.7137712,1.81462234,0.834453172,"48,444",247.3339183,0.79367649,0.991784328,0.862521892,0.741917666,0.006938582,0.001296801,0.550441823,0.998844029,SIRAM
48053,825.869,303.520751,202.5562334,1.498451792,0.744739335,"48,678",247.3519352,0.724038693,0..987160524,0.885335831,0.814942419,0.006316375,0.001718523,0.664131147,0.995168508,SIRA
48054,832.676,317.0237722,193.5884903,1.637616842,0.791905661,48596,247.3545089,0.69142446,0..988846819,0.870938148,0.780239624,0.00659724,0.001508183,0.608773871,0.996938345,SIRA
48061,824.999,310.0902276,198.9742535,1.55844398,0.766984464,48721,247.3725243,0.768680827,0.9864534.8,0.887351776,0.797743696,0.006452014,0.001611865,0.636395005,0.991785964,SIRA
48063,840.632,307.9139251,200.3245694,1.537075187,0.759432364,48816,247.3776713,0.681841396,0..98457473,0.854690552,0.803398778,0.006406465,0.001646353,0.645449597,0.99210456,SIRAI
48077,833.135,317.3621504,193.824296,1.637370324,0.791834759,"48,506",247.4136973,0.670791941,0.991.155733,0.8703.95155,0.779594217,0.006601122,0.001504084,0.607767144,0.995139885,sira
48078,824.228,305.2695513,201.4339013,1.515482495,0.751392207,48604,247.4162703,0.684696232,0.989177845,0.8.89327106,0.810484601,0.006349464,0.001690036,0.656885288,0.995498155,SIRA
48082,821.099,301.0241639,204.2069938,1.4741129,0.734716674,48524,247.4265624,0.711946221,0.990891105,0.896192576,0.821949173,0.006260641,0.0017627,0.675600442,0.995911327,SIRA
48087,821.859,312.6661311,196.1938183,1.593659442,0.778627333,"48,487",247.4394269,0.736739697,0.991750366,0.894628886,0.79138545,0.006502093,0.001573204,0.626290931,0.998094455,SIRA
48094,827.726,314.4611428,195.0514734,1.61219568,0.784386717,"48,648",247.4574361,0.79499471,0.98861207,0.882119797,0.786925322,0.006538469,0.001546642,0.619251463,0.998354533,SIRA
48099,857.135,332.6926613,185.4098015,1.794363937,0.830310847,48867,247.4702989,0.726735665,0.984283873,0.8.22711282,0.74384057,0.006916831,0.00130619,0.553298794,0.992819403,SIRA
48099,824.539,303.5007394,202.9163988,1.495693503,0.743634672,48609,247.4702989,0.721557156,0.98950.8116,0.8890445.15,0.815386148,0.006309918,0.001720508,0.664854571,0.994418663,SIRA
48101,825.797,310.7655768,197.6018619,1.572685468,0.771808495,48685,247.4754439,0.740414069,0..988004519,0..886374733,0.796341237,0.006460688,0.001602712,0.634159366,0.99733322,SIRA
48121,835.252,315.3832239,195.1046482,1.616482369,0.785684643,48604,247.5268877,0.80330195,0.9900625.46,0.866781153,0.784844814,0.006553962,0.001533977,0.615981382,0.995723044,sira
48123,821.422,307.1304561,200.0564929,1.535218635,0.758757661,"48,634",247.5320315,0.701307218,0.989.492947,0.8962515.03,0.805950783,0.006382197,0.001661055,0.649556664,0.997211496,SIRAB
48130,840.554,331.5392572,185.5027974,1.787246671,0.828816947,48617,247.5500339,0.64725659,0.9899.82928,0.856040846,0.746668844,0.006888412,0.001320721,0.557514363,0.996415689,SIRA
48141,824.637,319.6570787,193.3045806,1.653644615,0.79643446,48811,247.5783208,0.80204255,0.9.86273586,0.88960.9347,0.774512242,0.006640017,0.00147388,0.599869213,0.991970494,SIRA
48161,826.049,314.0014615,196.1708863,1.600652714,0.780828735,48722,247.6297432,0.796708023,0.98848.5694,0.886938.976,0.788626085,0.006519829,0.001555609,0.621931102,0.995495705,SIRA
48162,831.084,314.9802987,195.613419,1.610218257,0.783783765,"48,903",247.632314,0.672137325,0.984847555,0.876242946,0.786183501,0.006540017,0.001541183,0.618084498,0.995250943,SIRA
48165,833.024,321.2918859,191.6179182,1.676731951,0.802688687,48695,247.6400264,0.695021645,0.98911.5926,0.8.72220723,0.7707634,0.006670651,0.00145222,0.594076219,0.996106578,sira
48168,826.879,315.9670874,194.8026949,1.621985197,0.787332639,"48,644",247.6477385,0.708155074,0..990214621,0.885287951,0.783777008,0.006559689,0.001526979,0.614306399,0.996395885,SIRA
48170,816.592,304.2564165,202.1297847,1.505252761,0.747430283,"48,649",247.6528798,0.724687829,0.9.9015396,0.907770925,0.813961075,0.006316305,0.001710241,0.662532631,0.997279072,SIRAN
48173,819.102,303.4254852,202.776489,1.496354369,0.743900047,48699,247.6605915,0.809616645,0.989198957,0.902.272216,0.816215524,0.006298663,0.001724438,0.666207782,0.996882925,SIRA
48182,822.915,308.4965471,199.7242319,1.54461251,0.762140583,"48,774",247.6837252,0.803033333,0.987862386,0.89409719,0.802873574,0.006402734,0.001641096,0.644605975,0.995666453,SIRA
48185,837.673,317.9881847,194.045452,1.638730418,0.792225461,"48,851",247.691436,0.686298248,0.986366707,0..862924287,0.778932828,0.006599319,0.001498576,0.606736351,0.994277314,SIRAS
48192,837.335,315.07645,195.9413113,1.608014399,0.783108596,"48,921",247.7094268,0.683303085,0.9850.98424,0..863746548,0.786188326,0.006537941,0.001540732,0.618092084,0.993900971,SIRAQ
48195,835.429,319.7261985,193.5068667,1.652273141,0.796053083,49056,247.7171368,0.724170573,0.98244863,0.86774.6269,0.774778976,0.006634012,0.001474577,0.600282462,0.99183059,SIRAC
48201,825.629,303.2859997,203.7695072,1.488377746,0.740666871,48836,247.732556,0.72773802,0.986997297,0..888578978,0.816828196,0.00629211,0.001727822,0.667208301,0.993057988,sira
48212,826.362,309.6394622,199.2858107,1.553745653,0.765357,"48,777",247.760822,0.677001713,0.988416672,0.887205.725,0.800159063,0.006422456,0.001624001,0.640254527,0.994792688,SIRAI
48212,818.737,301.8526946,204.513536,1.475954602,0.735497337,48763,247.760822,0.788666961,0.988700449,0.903.807992,0.820800432,0.006260945,0.001752952,0.673713349,0.994370317,SIRA
48215,842.866,318.958198,193.5237908,1.648160139,0.794902522,"48,821",247.7685304,0.676939277,0.9875.87309,0.852.854537,0.77680565,0.006615331,0.00148587,0.603427018,0.994544358,SIRA
48217,825.418,307.6195513,200.3317527,1.535550641,0.758878541,48799,247.7736692,0.696274368,0.988073526,0.889328436,0.805454881,0.006379898,0.001656374,0.648757566,0.996200096,SIRA
48226,821.186,305.6394848,201.3631148,1.517852389,0.752295712,"48,664",247.7967923,0.775387485,0.990999507,0..898686116,0.810748626,0.00633765,0.00168909,0.657313334,0.997704614,SIRA
48230,826.694,307.4811191,201.110621,1.528915368,0.756444021,48983,247.8070686,0.786016949,0.98462732,0.886824239,0.805926131,0.006375308,0.001659059,0.649516928,0.993056413,SIRA
48233,837.447,323.2370831,191.4630718,1.688247661,0.805695343,"48,934",247.8147755,0.695400807,0.985674582,0.864.250176,0.766665672,0.006701575,0.001428173,0.587776252,0.992311883,SIRA
48238,823.67,301.3201254,204.6015781,1.472716526,0.734122269,"48,845",247.8276198,0.702737351,0.987572.935,0.893496099,0.822472842,0.00624653,0.001763213,0.676461576,0.996236142,SIRA
48238,845.75,326.2513188,189.292724,1.723528047,0.814470308,48905,247.8276198,0.711495914,0.98.6361313,0.847452.069,0.759621818,0.006763367,0.001389097,0.577025306,0.994519299,SIRAZ
48239,830.258,315.7339546,195.3353003,1.616369156,0.785650525,48756,247.8301886,0.816364867,0.989396177,0.879391012,0.784933597,0.006545201,0.00153262,0.616120752,0.995878579,SIRA
48240,818.361,305.8212866,201.7208192,1.516062089,0.751613665,"48,935",247.8327574,0.720021493,0.9.85797486,0.905164086,0.810384261,0.006339579,0.001686569,0.656722651,0.995632314,SIRA
48246,828.052,307.8508642,200.9466638,1.532002863,0.75758175,48922,247.8481694,0.741105991,0..986182086,0.884211086,0.80509168,0.006380858,0.001653637,0.648172613,0.993002299,SIRA
48263,838.687,304.7356873,202.7929268,1.502693867,0.746423225,"48,922",247.8918315,0.712011684,0.986529578,0.86223243.4,0.813465051,0.006314064,0.001705471,0.66172539,0.994370685,SIRA
48266,817.34,304.682706,202.2821977,1.506226003,0.747811603,48780,247.8995358,0.807231737,0.989462895,0.90791.5992,0.813631791,0.006312574,0.001706467,0.661996692,0.99711663,SIRA
48280,815.562,304.1171821,202.4372215,1.502278978,0.746259331,"48,680",247.935486,0.808750859,0.9.91783073,0.912143486,0.815262999,0.00629903,0.001716502,0.664653758,0.998495368,SIRAQ
48314,829.738,317.8125223,194.213286,1.636409788,0.791558131,48864,248.0227719,0.74196818,0.98874427,0.8818625.48,0.780405914,0.006578063,0.001505081,0.60903339,0.996628201,SIRA
48318,837.416,331.8016175,186.129574,1.782637817,0.827838539,"48,783",248.0330388,0.686530264,0.990467.991,0.865837327,0.747534146,0.00686704,0.001322737,0.558807299,0.996151024,SIRA
48319,826.388,306.0555749,203.2290582,1.505963653,0.747708906,48777,248.0356054,0.781709053,0..990610329,0.8.89118808,0.810426686,0.006334063,0.001685455,0.656791414,0.989103997,SIRA
48321,811.486,289.3949067,213.1760915,1.357539228,0.67629928,"48,773",248.0407387,0.776765046,0.990732577,0.92.2112086,0.857101258,0.005989009,0.001993716,0.734622567,0.997278953,SIRAQ
48325,831.509,310.1426571,198.8642492,1.559569698,0.767371713,48774,248.0510048,0.704251009,0.9907.94276,0.878309981,0.799796478,0.006417851,0.001619897,0.639674406,0.997616821,SIRA
48327,837.928,313.5705305,196.7840611,1.593475248,0.778568874,"48,960",248.0561378,0.68915508,0.9.87071078,0.86.4940622,0.791069675,0.006488516,0.001567415,0.625791231,0.997182837,sira
48329,840.97,313.5422659,197.2644009,1.589451845,0.777285758,49122,248.0612706,0.71465117,0.9.8385652,0.8587300.61,0.791157358,0.006487663,0.001567904,0.625929965,0.994885537,SIRA
48335,828.946,315.5246544,196.0655896,1.609281134,0.78349708,48874,248.0766684,0.759411136,0.9889716.41,0.883932509,0.786235449,0.006527871,0.001538728,0.618166182,0.994803174,SIRA
48340,834.914,318.2489783,195.1589178,1.630717068,0.789906607,49038,248.0894992,0.779476264,0.9857661.41,0.871431036,0.779545312,0.006583554,0.001499704,0.607690894,0.990971913,SIRA
48350,836.603,324.6012524,190.9903013,1.699569299,0.808581376,"48,940",248.1151587,0.768484964,0.987944422,0.868095505,0.764369074,0.006713573,0.001413663,0.584260081,0.992990496,SIRA
48363,815.384,297.6873389,207.6800474,1.433394024,0.716443733,48995,248.1485122,0.724083723,0.987100725,0.91411056.1,0.833587727,0.00615527,0.001833294,0.694868499,0.996020353,SIRAR
48373,821.782,315.6970466,196.0446235,1.610332592,0.783818701,48885,248.1741657,0.813333333,0.98.952644,0.900118396,0.786114943,0.006526307,0.001537416,0.617976703,0.995148026,SIRA
48402,825.792,311.3710313,198.5020505,1.568603602,0.770442335,48973,248.2485457,0.80439407,0.9.88340514,0.891932171,0.797275664,0.00643302,0.001603351,0.635648484,0.997080502,SIRAE
48407,828.83,318.89584,193.6381833,1.646864449,0.794537936,"48,908",248.2613676,0.748314989,0.989756.277,0.885497028,0.778502998,0.006587804,0.001492662,0.606066918,0.998110062,SIRAN
48421,835.676,316.8522743,195.3238885,1.622189056,0.787393304,"48,968",248.2972654,0.736934222,0.98882944,0.87130009,0.783637315,0.006543695,0.00152217,0.614087441,0.996165926,sira
48429,858.493,324.6308613,191.9225005,1.691468486,0.80652333,49606,248.3177761,0.774727648,0.97627.3031,0.8.25737197,0.764923504,0.006703233,0.001415585,0.585107967,0.989691688,SIRA
48436,831.069,316.266048,195.6102923,1.61681701,0.785785442,"48,994",248.3357215,0.796120973,0..98861085,0.881.259819,0.785211448,0.006529566,0.001531125,0.616557018,0.996859875,SIRA
48439,835.37,325.6445417,190.4112149,1.710217236,0.811234433,49173,248.343412,0.802661232,0.985073109,0.872262664,0.762621141,0.006722776,0.001402697,0.581591005,0.994646961,SIRA
48448,833.818,311.2057975,198.9274833,1.564418311,0.769027892,"48,955",248.3664822,0.697836545,0..98964355,0.875.675472,0.798077941,0.006423501,0.001607433,0.6369284,0.996422452,SIRA
48449,825.903,314.2973668,196.5890389,1.598753259,0.780234277,48916,248.3690454,0.725414745,0.990453022,0.8.92558303,0.790235846,0.00648718,0.001560496,0.624472692,0.998377751,SIRA
48461,826.543,314.9194878,196.7834302,1.600335391,0.780729604,48973,248.3998019,0.706140351,0.98954526,0.891397335,0.788772405,0.006498411,0.00155165,0.622161907,0.995667719,SIRA
